Destination,area_code,value,Year
Hirao-cho,35344,626,2024
Hirata-mura,7503,328,2008
Hirata-mura,7503,362,2009
Hirata-mura,7503,291,2010
Hirata-mura,7503,310,2011
Hirata-mura,7503,271,2012
Hirata-mura,7503,299,2013
Hirata-mura,7503,280,2014
Hirata-mura,7503,258,2015
Hirata-mura,7503,269,2016
Hirata-mura,7503,226,2017
Hirata-mura,7503,309,2018
Hirata-mura,7503,326,2019
Hirata-mura,7503,226,2020
Hirata-mura,7503,220,2021
Hirata-mura,7503,292,2022
Hirata-mura,7503,218,2023
Hirata-mura,7503,230,2024
Hiratsuka-shi,14203,17686,2008
Hiratsuka-shi,14203,17592,2009
Hiratsuka-shi,14203,16598,2010
Hiratsuka-shi,14203,16516,2011
Hiratsuka-shi,14203,15473,2012
Hiratsuka-shi,14203,14958,2013
Hiratsuka-shi,14203,14693,2014
Hiratsuka-shi,14203,15292,2015
Hiratsuka-shi,14203,16128,2016
Hiratsuka-shi,14203,17028,2017
Hiratsuka-shi,14203,18293,2018
Hiratsuka-shi,14203,18240,2019
Hiratsuka-shi,14203,16643,2020
Hiratsuka-shi,14203,16843,2021
Hiratsuka-shi,14203,18195,2022
Hiratsuka-shi,14203,20080,2023
Hiratsuka-shi,14203,18280,2024
Hiraya-mura,20409,30,2008
Hiraya-mura,20409,46,2009
Hiraya-mura,20409,82,2010
Hiraya-mura,20409,59,2011
Hiraya-mura,20409,42,2012
Hiraya-mura,20409,46,2013
Hiraya-mura,20409,48,2014
Hiraya-mura,20409,39,2015
Hiraya-mura,20409,33,2016
Hiraya-mura,20409,36,2017
Hiraya-mura,20409,42,2018
Hiraya-mura,20409,41,2019
Hiraya-mura,20409,46,2020
Hiraya-mura,20409,50,2021
Hiraya-mura,20409,40,2022
Hiraya-mura,20409,46,2023
Hiraya-mura,20409,54,2024
Hirogawa-cho,30362,398,2008
Hirogawa-cho,30362,326,2009
Hirogawa-cho,30362,387,2010
Hirogawa-cho,30362,305,2011
Hirogawa-cho,30362,329,2012
Hirogawa-cho,30362,386,2013
Hirogawa-cho,30362,309,2014
Hirogawa-cho,30362,329,2015
Hirogawa-cho,30362,282,2016
Hirogawa-cho,30362,290,2017
Hirogawa-cho,30362,261,2018
Hirogawa-cho,30362,287,2019
Hirogawa-cho,30362,292,2020
Hirogawa-cho,30362,324,2021
Hirogawa-cho,30362,310,2022
Hirogawa-cho,30362,278,2023
Hirogawa-cho,30362,248,2024
Hirokawa-machi,40544,1919,2008
Hirokawa-machi,40544,1792,2009
Hirokawa-machi,40544,1733,2010
Hirokawa-machi,40544,1533,2011
Hirokawa-machi,40544,1545,2012
Hirokawa-machi,40544,1808,2013
Hirokawa-machi,40544,1555,2014
Hirokawa-machi,40544,1836,2015
Hirokawa-machi,40544,1466,2016
Hirokawa-machi,40544,1599,2017
Hirokawa-machi,40544,1479,2018
Hirokawa-machi,40544,1806,2019
Hirokawa-machi,40544,1509,2020
Hirokawa-machi,40544,1450,2021
Hirokawa-machi,40544,1616,2022
Hirokawa-machi,40544,1632,2023
Hirokawa-machi,40544,1404,2024
Hirono-cho,3507,904,2008
Hirono-cho,3507,876,2009
Hirono-cho,3507,722,2010
Hirono-cho,3507,750,2011
Hirono-cho,3507,712,2012
Hirono-cho,3507,723,2013
Hirono-cho,3507,644,2014
Hirono-cho,3507,730,2015
Hirono-cho,3507,597,2016
Hirono-cho,3507,566,2017
Hirono-cho,3507,662,2018
Hirono-cho,3507,627,2019
Hirono-cho,3507,514,2020
Hirono-cho,3507,484,2021
Hirono-cho,3507,554,2022
Hirono-cho,3507,469,2023
Hirono-cho,3507,542,2024
Hirono-machi,7541,376,2008
Hirono-machi,7541,358,2009
Hirono-machi,7541,394,2010
Hirono-machi,7541,290,2011
Hirono-machi,7541,273,2012
Hirono-machi,7541,399,2013
Hirono-machi,7541,450,2014
Hirono-machi,7541,689,2015
Hirono-machi,7541,593,2016
Hirono-machi,7541,653,2017
Hirono-machi,7541,505,2018
Hirono-machi,7541,693,2019
Hirono-machi,7541,550,2020
Hirono-machi,7541,620,2021
Hirono-machi,7541,510,2022
Hirono-machi,7541,510,2023
Hirono-machi,7541,476,2024
Hiroo-cho,1642,538,2008
Hiroo-cho,1642,513,2009
Hiroo-cho,1642,606,2010
Hiroo-cho,1642,517,2011
Hiroo-cho,1642,467,2012
Hiroo-cho,1642,461,2013
Hiroo-cho,1642,496,2014
Hiroo-cho,1642,470,2015
Hiroo-cho,1642,387,2016
Hiroo-cho,1642,432,2017
Hiroo-cho,1642,491,2018
Hiroo-cho,1642,422,2019
Hiroo-cho,1642,434,2020
Hiroo-cho,1642,348,2021
Hiroo-cho,1642,503,2022
Hiroo-cho,1642,422,2023
Hiroo-cho,1642,410,2024
Hirosaki-shi,2202,10505,2008
Hirosaki-shi,2202,10862,2009
Hirosaki-shi,2202,10861,2010
Hirosaki-shi,2202,10078,2011
Hirosaki-shi,2202,10242,2012
Hirosaki-shi,2202,10106,2013
Hirosaki-shi,2202,9725,2014
Hirosaki-shi,2202,9603,2015
Hirosaki-shi,2202,9563,2016
Hirosaki-shi,2202,9616,2017
Hirosaki-shi,2202,9450,2018
Hirosaki-shi,2202,9943,2019
Hirosaki-shi,2202,8836,2020
Hirosaki-shi,2202,8583,2021
Hirosaki-shi,2202,8396,2022
Hirosaki-shi,2202,8284,2023
Hirosaki-shi,2202,8107,2024
Hiroshima-ken,34000,236804,2008
Hiroshima-ken,34000,230297,2009
Hiroshima-ken,34000,221677,2010
Hiroshima-ken,34000,219699,2011
Hiroshima-ken,34000,218489,2012
Hiroshima-ken,34000,215185,2013
Hiroshima-ken,34000,211846,2014
Hiroshima-ken,34000,219802,2015
Hiroshima-ken,34000,212489,2016
Hiroshima-ken,34000,212368,2017
Hiroshima-ken,34000,238854,2018
Hiroshima-ken,34000,241500,2019
Hiroshima-ken,34000,211306,2020
Hiroshima-ken,34000,207500,2021
Hiroshima-ken,34000,208477,2022
Hiroshima-ken,34000,203937,2023
Hiroshima-ken,34000,198997,2024
Hiroshima-ken gun,34002,14044,2008
Hiroshima-ken gun,34002,13742,2009
Hiroshima-ken gun,34002,13532,2010
Hiroshima-ken gun,34002,14127,2011
Hiroshima-ken gun,34002,13668,2012
Hiroshima-ken gun,34002,13497,2013
Hiroshima-ken gun,34002,13922,2014
Hiroshima-ken gun,34002,13691,2015
Hiroshima-ken gun,34002,13599,2016
Hiroshima-ken gun,34002,13150,2017
Hiroshima-ken gun,34002,14894,2018
Hiroshima-ken gun,34002,14958,2019
Hiroshima-ken gun,34002,13624,2020
Hiroshima-ken gun,34002,15215,2021
Hiroshima-ken gun,34002,13631,2022
Hiroshima-ken gun,34002,14003,2023
Hiroshima-ken gun,34002,12590,2024
Hiroshima-ken shi,34001,222760,2008
Hiroshima-ken shi,34001,216555,2009
Hiroshima-ken shi,34001,208145,2010
Hiroshima-ken shi,34001,205572,2011
Hiroshima-ken shi,34001,204821,2012
Hiroshima-ken shi,34001,201688,2013
Hiroshima-ken shi,34001,197924,2014
Hiroshima-ken shi,34001,206111,2015
Hiroshima-ken shi,34001,198890,2016
Hiroshima-ken shi,34001,199218,2017
Hiroshima-ken shi,34001,223960,2018
Hiroshima-ken shi,34001,226542,2019
Hiroshima-ken shi,34001,197682,2020
Hiroshima-ken shi,34001,192285,2021
Hiroshima-ken shi,34001,194846,2022
Hiroshima-ken shi,34001,189934,2023
Hiroshima-ken shi,34001,186407,2024
Hiroshima-shi,34100,133738,2008
Hiroshima-shi,34100,128241,2009
Hiroshima-shi,34100,124866,2010
Hiroshima-shi,34100,123239,2011
Hiroshima-shi,34100,122970,2012
Hiroshima-shi,34100,121507,2013
Hiroshima-shi,34100,119170,2014
Hiroshima-shi,34100,125257,2015
Hiroshima-shi,34100,120104,2016
Hiroshima-shi,34100,120620,2017
Hiroshima-shi,34100,129786,2018
Hiroshima-shi,34100,130028,2019
Hiroshima-shi,34100,118009,2020
Hiroshima-shi,34100,114118,2021
Hiroshima-shi,34100,114239,2022
Hiroshima-shi,34100,110937,2023
Hiroshima-shi,34100,110356,2024
Hisayama-machi,40348,988,2008
Hisayama-machi,40348,861,2009
Hisayama-machi,40348,750,2010
Hisayama-machi,40348,627,2011
Hisayama-machi,40348,674,2012
Hisayama-machi,40348,716,2013
Hisayama-machi,40348,536,2014
Hisayama-machi,40348,750,2015
Hisayama-machi,40348,1077,2016
Hisayama-machi,40348,978,2017
Hisayama-machi,40348,1199,2018
Hisayama-machi,40348,1052,2019
Hisayama-machi,40348,912,2020
Hisayama-machi,40348,1006,2021
Hisayama-machi,40348,972,2022
Hisayama-machi,40348,820,2023
Hisayama-machi,40348,808,2024
Hita-shi,44204,3849,2008
Hita-shi,44204,3660,2009
Hita-shi,44204,3745,2010
Hita-shi,44204,3760,2011
Hita-shi,44204,3679,2012
Hita-shi,44204,3599,2013
Hita-shi,44204,3295,2014
Hita-shi,44204,3058,2015
Hita-shi,44204,3105,2016
Hita-shi,44204,3245,2017
Hita-shi,44204,3457,2018
Hita-shi,44204,3465,2019
Hita-shi,44204,3218,2020
Hita-shi,44204,3008,2021
Hita-shi,44204,3057,2022
Hita-shi,44204,3080,2023
Hita-shi,44204,3007,2024
Hitachi-shi,8202,10140,2008
Hitachi-shi,8202,9868,2009
Hitachi-shi,8202,8924,2010
Hitachi-shi,8202,9501,2011
Hitachi-shi,8202,9110,2012
Hitachi-shi,8202,8536,2013
Hitachi-shi,8202,7871,2014
Hitachi-shi,8202,7910,2015
Hitachi-shi,8202,8127,2016
Hitachi-shi,8202,7674,2017
Hitachi-shi,8202,9053,2018
Hitachi-shi,8202,8983,2019
Hitachi-shi,8202,7898,2020
Hitachi-shi,8202,7437,2021
Hitachi-shi,8202,7655,2022
Hitachi-shi,8202,7720,2023
Hitachi-shi,8202,6874,2024
Hitachinaka-shi,8221,11584,2008
Hitachinaka-shi,8221,11453,2009
Hitachinaka-shi,8221,10940,2010
Hitachinaka-shi,8221,9941,2011
Hitachinaka-shi,8221,10373,2012
Hitachinaka-shi,8221,10006,2013
Hitachinaka-shi,8221,10808,2014
Hitachinaka-shi,8221,10411,2015
Hitachinaka-shi,8221,10573,2016
Hitachinaka-shi,8221,10649,2017
Hitachinaka-shi,8221,11281,2018
Hitachinaka-shi,8221,11273,2019
Hitachinaka-shi,8221,9914,2020
Hitachinaka-shi,8221,9943,2021
Hitachinaka-shi,8221,10566,2022
Hitachinaka-shi,8221,10797,2023
Hitachinaka-shi,8221,9577,2024
Hitachiomiya-shi,8225,1993,2008
Hitachiomiya-shi,8225,2005,2009
Hitachiomiya-shi,8225,1892,2010
Hitachiomiya-shi,8225,1884,2011
Hitachiomiya-shi,8225,1947,2012
Hitachiomiya-shi,8225,1825,2013
Hitachiomiya-shi,8225,1923,2014
Hitachiomiya-shi,8225,2014,2015
Hitachiomiya-shi,8225,1834,2016
Hitachiomiya-shi,8225,1714,2017
Hitachiomiya-shi,8225,1932,2018
Hitachiomiya-shi,8225,1827,2019
Hitachiomiya-shi,8225,1583,2020
Hitachiomiya-shi,8225,1818,2021
Hitachiomiya-shi,8225,1644,2022
Hitachiomiya-shi,8225,1564,2023
Hitachiomiya-shi,8225,1489,2024
Hitachiota-shi,8212,2359,2008
Hitachiota-shi,8212,2238,2009
Hitachiota-shi,8212,2324,2010
Hitachiota-shi,8212,2114,2011
Hitachiota-shi,8212,2077,2012
Hitachiota-shi,8212,2318,2013
Hitachiota-shi,8212,2250,2014
Hitachiota-shi,8212,2071,2015
Hitachiota-shi,8212,2004,2016
Hitachiota-shi,8212,2112,2017
Hitachiota-shi,8212,1955,2018
Hitachiota-shi,8212,2092,2019
Hitachiota-shi,8212,1777,2020
Hitachiota-shi,8212,1627,2021
Hitachiota-shi,8212,1690,2022
Hitachiota-shi,8212,1662,2023
Hitachiota-shi,8212,1620,2024
Hitoyoshi-shi,43203,3008,2008
Hitoyoshi-shi,43203,2991,2009
Hitoyoshi-shi,43203,2870,2010
Hitoyoshi-shi,43203,2944,2011
Hitoyoshi-shi,43203,2813,2012
Hitoyoshi-shi,43203,2591,2013
Hitoyoshi-shi,43203,2423,2014
Hitoyoshi-shi,43203,2645,2015
Hitoyoshi-shi,43203,2524,2016
Hitoyoshi-shi,43203,2389,2017
Hitoyoshi-shi,43203,2461,2018
Hitoyoshi-shi,43203,2675,2019
Hitoyoshi-shi,43203,2329,2020
Hitoyoshi-shi,43203,2352,2021
Hitoyoshi-shi,43203,2586,2022
Hitoyoshi-shi,43203,2288,2023
Hitoyoshi-shi,43203,2247,2024
Hiyama-shicho,1360,3330,2008
Hiyama-shicho,1360,3326,2009
Hiyama-shinkokyoku,1360,3195,2010
Hiyama-shinkokyoku,1360,3115,2011
Hiyama-shinkokyoku,1360,2908,2012
Hiyama-shinkokyoku,1360,2920,2013
Hiyama-shinkokyoku,1360,2961,2014
Hiyama-shinkokyoku,1360,2854,2015
Hiyama-shinkokyoku,1360,2799,2016
Hiyama-shinkokyoku,1360,2618,2017
Hiyama-shinkokyoku,1360,2647,2018
Hiyama-shinkokyoku,1360,2620,2019
Hiyama-shinkokyoku,1360,2475,2020
Hiyama-shinkokyoku,1360,2356,2021
Hiyama-shinkokyoku,1360,2319,2022
Hiyama-shinkokyoku,1360,2296,2023
Hiyama-shinkokyoku,1360,1984,2024
Hodatsushimizu-cho,17386,625,2008
Hodatsushimizu-cho,17386,541,2009
Hodatsushimizu-cho,17386,489,2010
Hodatsushimizu-cho,17386,482,2011
Hodatsushimizu-cho,17386,372,2012
Hodatsushimizu-cho,17386,424,2013
Hodatsushimizu-cho,17386,350,2014
Hodatsushimizu-cho,17386,446,2015
Hodatsushimizu-cho,17386,408,2016
Hodatsushimizu-cho,17386,376,2017
Hodatsushimizu-cho,17386,470,2018
Hodatsushimizu-cho,17386,531,2019
Hodatsushimizu-cho,17386,502,2020
Hodatsushimizu-cho,17386,420,2021
Hodatsushimizu-cho,17386,492,2022
Hodatsushimizu-cho,17386,440,2023
Hodatsushimizu-cho,17386,572,2024
Hodogaya-ku,14106,22023,2008
Hodogaya-ku,14106,22849,2009
Hodogaya-ku,14106,20112,2010
Hodogaya-ku,14106,19906,2011
Hodogaya-ku,14106,19892,2012
Hodogaya-ku,14106,20498,2013
Hodogaya-ku,14106,21696,2014
Hodogaya-ku,14106,21481,2015
Hodogaya-ku,14106,22608,2016
Hodogaya-ku,14106,20516,2017
Hodogaya-ku,14106,22621,2018
Hodogaya-ku,14106,24567,2019
Hodogaya-ku,14106,22541,2020
Hodogaya-ku,14106,21804,2021
Hodogaya-ku,14106,21356,2022
Hodogaya-ku,14106,21940,2023
Hodogaya-ku,14106,20924,2024
Hofu-shi,35206,11439,2008
Hofu-shi,35206,9306,2009
Hofu-shi,35206,8360,2010
Hofu-shi,35206,8741,2011
Hofu-shi,35206,8750,2012
Hofu-shi,35206,10077,2013
Hofu-shi,35206,10441,2014
Hofu-shi,35206,9229,2015
Hofu-shi,35206,9096,2016
Hofu-shi,35206,9250,2017
Hofu-shi,35206,10554,2018
Hofu-shi,35206,10558,2019
Hofu-shi,35206,10259,2020
Hofu-shi,35206,9280,2021
Hofu-shi,35206,10386,2022
Hofu-shi,35206,11224,2023
Hofu-shi,35206,10028,2024
Hoi-gun,23600,1600,2008
Hoi-gun,23600,1471,2009
Hoki-cho,31390,683,2008
Hoki-cho,31390,737,2009
Hoki-cho,31390,624,2010
Hoki-cho,31390,601,2011
Hoki-cho,31390,621,2012
Hoki-cho,31390,727,2013
Hoki-cho,31390,746,2014
Hoki-cho,31390,750,2015
Hoki-cho,31390,657,2016
Hoki-cho,31390,521,2017
Hoki-cho,31390,569,2018
Hoki-cho,31390,662,2019
Hoki-cho,31390,552,2020
Hoki-cho,31390,498,2021
Hoki-cho,31390,432,2022
Hoki-cho,31390,518,2023
Hoki-cho,31390,540,2024
Hokkaido,1000,551101,2008
Hokkaido,1000,542793,2009
Hokkaido,1000,519182,2010
Hokkaido,1000,525161,2011
Hokkaido,1000,513955,2012
Hokkaido,1000,514847,2013
Hokkaido,1000,501324,2014
Hokkaido,1000,506247,2015
Hokkaido,1000,493548,2016
Hokkaido,1000,494301,2017
Hokkaido,1000,511888,2018
Hokkaido,1000,512725,2019
Hokkaido,1000,477200,2020
Hokkaido,1000,469696,2021
Hokkaido,1000,472086,2022
Hokkaido,1000,465553,2023
Hokkaido,1000,453347,2024
Hokkaido gun,1002,87129,2008
Hokkaido gun,1002,85051,2009
Hokkaido gun,1002,83061,2010
Hokkaido gun,1002,81453,2011
Hokkaido gun,1002,79069,2012
Hokkaido gun,1002,78458,2013
Hokkaido gun,1002,76103,2014
Hokkaido gun,1002,75602,2015
Hokkaido gun,1002,73382,2016
Hokkaido gun,1002,72409,2017
Hokkaido gun,1002,81533,2018
Hokkaido gun,1002,79876,2019
Hokkaido gun,1002,69236,2020
Hokkaido gun,1002,67736,2021
Hokkaido gun,1002,70366,2022
Hokkaido gun,1002,71592,2023
Hokkaido gun,1002,67949,2024
Hokkaido shi,1001,463972,2008
Hokkaido shi,1001,457742,2009
Hokkaido shi,1001,436121,2010
Hokkaido shi,1001,443708,2011
Hokkaido shi,1001,434886,2012
Hokkaido shi,1001,436389,2013
Hokkaido shi,1001,425221,2014
Hokkaido shi,1001,430645,2015
Hokkaido shi,1001,420166,2016
Hokkaido shi,1001,421892,2017
Hokkaido shi,1001,430355,2018
Hokkaido shi,1001,432849,2019
Hokkaido shi,1001,407964,2020
Hokkaido shi,1001,401960,2021
Hokkaido shi,1001,401720,2022
Hokkaido shi,1001,393961,2023
Hokkaido shi,1001,385398,2024
Hokota-shi,8234,2558,2008
Hokota-shi,8234,2582,2009
Hokota-shi,8234,2506,2010
Hokota-shi,8234,2213,2011
Hokota-shi,8234,2024,2012
Hokota-shi,8234,2121,2013
Hokota-shi,8234,2114,2014
Hokota-shi,8234,2174,2015
Hokota-shi,8234,2134,2016
Hokota-shi,8234,1934,2017
Hokota-shi,8234,3800,2018
Hokota-shi,8234,4178,2019
Hokota-shi,8234,2316,2020
Hokota-shi,8234,2562,2021
Hokota-shi,8234,2928,2022
Hokota-shi,8234,2678,2023
Hokota-shi,8234,2594,2024
Hokuei-cho,31372,814,2008
Hokuei-cho,31372,875,2009
Hokuei-cho,31372,864,2010
Hokuei-cho,31372,829,2011
Hokuei-cho,31372,691,2012
Hokuei-cho,31372,824,2013
Hokuei-cho,31372,868,2014
Hokuei-cho,31372,791,2015
Hokuei-cho,31372,854,2016
Hokuei-cho,31372,665,2017
Hokuei-cho,31372,734,2018
Hokuei-cho,31372,646,2019
Hokuei-cho,31372,641,2020
Hokuei-cho,31372,800,2021
Hokuei-cho,31372,675,2022
Hokuei-cho,31372,660,2023
Hokuei-cho,31372,576,2024
Hokuryu-cho,1437,88,2008
Hokuryu-cho,1437,104,2009
Hokuryu-cho,1437,107,2010
Hokuryu-cho,1437,119,2011
Hokuryu-cho,1437,96,2012
Hokuryu-cho,1437,86,2013
Hokuryu-cho,1437,100,2014
Hokuryu-cho,1437,90,2015
Hokuryu-cho,1437,93,2016
Hokuryu-cho,1437,86,2017
Hokuryu-cho,1437,106,2018
Hokuryu-cho,1437,97,2019
Hokuryu-cho,1437,82,2020
Hokuryu-cho,1437,88,2021
Hokuryu-cho,1437,70,2022
Hokuryu-cho,1437,78,2023
Hokuryu-cho,1437,92,2024
Hokuto-shi,1236,4313,2008
Hokuto-shi,19209,3637,2008
Hokuto-shi,1236,3983,2009
Hokuto-shi,19209,3499,2009
Hokuto-shi,1236,3769,2010
Hokuto-shi,19209,3320,2010
Hokuto-shi,1236,3846,2011
Hokuto-shi,19209,3409,2011
Hokuto-shi,1236,3412,2012
Hokuto-shi,19209,3500,2012
Hokuto-shi,1236,3711,2013
Hokuto-shi,19209,3544,2013
Hokuto-shi,1236,3525,2014
Hokuto-shi,19209,3362,2014
Hokuto-shi,1236,3398,2015
Hokuto-shi,19209,3164,2015
Hokuto-shi,1236,3297,2016
Hokuto-shi,19209,3320,2016
Hokuto-shi,1236,3257,2017
Hokuto-shi,19209,3556,2017
Hokuto-shi,1236,3360,2018
Hokuto-shi,19209,3301,2018
Hokuto-shi,1236,3207,2019
Hokuto-shi,19209,3296,2019
Hokuto-shi,1236,2982,2020
Hokuto-shi,19209,3229,2020
Hokuto-shi,1236,2737,2021
Hokuto-shi,19209,3316,2021
Hokuto-shi,1236,2860,2022
Hokuto-shi,19209,3206,2022
Hokuto-shi,1236,2682,2023
Hokuto-shi,19209,3198,2023
Hokuto-shi,1236,2394,2024
Hokuto-shi,19209,3446,2024
Hombetsu-cho,1646,718,2008
Hombetsu-cho,1646,723,2009
Hombetsu-cho,1646,638,2010
Hombetsu-cho,1646,624,2011
Hombetsu-cho,1646,593,2012
Hombetsu-cho,1646,706,2013
Hombetsu-cho,1646,609,2014
Hombetsu-cho,1646,565,2015
Hombetsu-cho,1646,581,2016
Hombetsu-cho,1646,628,2017
Hombetsu-cho,1646,636,2018
Hombetsu-cho,1646,595,2019
Hombetsu-cho,1646,532,2020
Hombetsu-cho,1646,564,2021
Hombetsu-cho,1646,460,2022
Hombetsu-cho,1646,534,2023
Hombetsu-cho,1646,498,2024
Honjo-shi,11211,5862,2008
Honjo-shi,11211,5381,2009
Honjo-shi,11211,4961,2010
Honjo-shi,11211,5214,2011
Honjo-shi,11211,5120,2012
Honjo-shi,11211,5133,2013
Honjo-shi,11211,5136,2014
Honjo-shi,11211,5136,2015
Honjo-shi,11211,5490,2016
Honjo-shi,11211,5544,2017
Honjo-shi,11211,6305,2018
Honjo-shi,11211,6990,2019
Honjo-shi,11211,5634,2020
Honjo-shi,11211,6160,2021
Honjo-shi,11211,6294,2022
Honjo-shi,11211,6178,2023
Honjo-shi,11211,6110,2024
Horokanai-cho,1439,145,2008
Horokanai-cho,1439,191,2009
Horokanai-cho,1472,180,2010
Horokanai-cho,1472,141,2011
Horokanai-cho,1472,217,2012
Horokanai-cho,1472,134,2013
Horokanai-cho,1472,175,2014
Horokanai-cho,1472,155,2015
Horokanai-cho,1472,194,2016
Horokanai-cho,1472,166,2017
Horokanai-cho,1472,130,2018
Horokanai-cho,1472,78,2019
Horokanai-cho,1472,92,2020
Horokanai-cho,1472,104,2021
Horokanai-cho,1472,128,2022
Horokanai-cho,1472,101,2023
Horokanai-cho,1472,112,2024
Horonobe-cho,1488,306,2008
Horonobe-cho,1488,293,2009
Horonobe-cho,1520,319,2010
Horonobe-cho,1520,374,2011
Horonobe-cho,1520,346,2012
Horonobe-cho,1520,297,2013
Horonobe-cho,1520,283,2014
Horonobe-cho,1520,272,2015
Horonobe-cho,1520,290,2016
Horonobe-cho,1520,289,2017
Horonobe-cho,1520,273,2018
Horonobe-cho,1520,280,2019
Horonobe-cho,1520,272,2020
Horonobe-cho,1520,228,2021
Horonobe-cho,1520,252,2022
Horonobe-cho,1520,204,2023
Horonobe-cho,1520,222,2024
Hoshino-mura,40546,217,2008
Hoshino-mura,40546,173,2009
Hosu-gun,17460,1113,2008
Hosu-gun,17460,1164,2009
Hosu-gun,17460,1064,2010
Hosu-gun,17460,1027,2011
Hosu-gun,17460,1007,2012
Hosu-gun,17460,967,2013
Hosu-gun,17460,935,2014
Hosu-gun,17460,929,2015
Hosu-gun,17460,943,2016
Hosu-gun,17460,953,2017
Hosu-gun,17460,1112,2018
Hosu-gun,17460,1058,2019
Hosu-gun,17460,800,2020
Hosu-gun,17460,936,2021
Hosu-gun,17460,899,2022
Hosu-gun,17460,839,2023
Hosu-gun,17460,854,2024
Hyogo-ken,28000,428814,2008
Hyogo-ken,28000,422636,2009
Hyogo-ken,28000,405554,2010
Hyogo-ken,28000,408877,2011
Hyogo-ken,28000,402213,2012
Hyogo-ken,28000,398248,2013
Hyogo-ken,28000,389891,2014
Hyogo-ken,28000,395084,2015
Hyogo-ken,28000,386001,2016
Hyogo-ken,28000,384400,2017
Hyogo-ken,28000,421573,2018
Hyogo-ken,28000,423589,2019
Hyogo-ken,28000,386317,2020
Hyogo-ken,28000,384737,2021
Hyogo-ken,28000,390614,2022
Hyogo-ken,28000,382379,2023
Hyogo-ken,28000,382857,2024
Hyogo-ken gun,28002,15217,2008
Hyogo-ken gun,28002,14913,2009
Hyogo-ken gun,28002,14138,2010
Hyogo-ken gun,28002,15148,2011
Hyogo-ken gun,28002,14353,2012
Hyogo-ken gun,28002,13653,2013
Hyogo-ken gun,28002,13202,2014
Hyogo-ken gun,28002,13269,2015
Hyogo-ken gun,28002,12880,2016
Hyogo-ken gun,28002,12685,2017
Hyogo-ken gun,28002,13723,2018
Hyogo-ken gun,28002,13689,2019
Hyogo-ken gun,28002,12634,2020
Hyogo-ken gun,28002,12683,2021
Hyogo-ken gun,28002,13808,2022
Hyogo-ken gun,28002,13207,2023
Hyogo-ken gun,28002,11868,2024
Hyogo-ken shi,28001,413597,2008
Hyogo-ken shi,28001,407723,2009
Hyogo-ken shi,28001,391416,2010
Hyogo-ken shi,28001,393729,2011
Hyogo-ken shi,28001,387860,2012
Hyogo-ken shi,28001,384595,2013
Hyogo-ken shi,28001,376689,2014
Hyogo-ken shi,28001,381815,2015
Hyogo-ken shi,28001,373121,2016
Hyogo-ken shi,28001,371715,2017
Hyogo-ken shi,28001,407850,2018
Hyogo-ken shi,28001,409900,2019
Hyogo-ken shi,28001,373683,2020
Hyogo-ken shi,28001,372054,2021
Hyogo-ken shi,28001,376806,2022
Hyogo-ken shi,28001,369172,2023
Hyogo-ken shi,28001,370989,2024
Hyogo-ku,28105,13599,2008
Hyogo-ku,28105,12719,2009
Hyogo-ku,28105,12039,2010
Hyogo-ku,28105,11795,2011
Hyogo-ku,28105,11457,2012
Hyogo-ku,28105,12634,2013
Hyogo-ku,28105,11940,2014
Hyogo-ku,28105,12715,2015
Hyogo-ku,28105,11688,2016
Hyogo-ku,28105,11902,2017
Hyogo-ku,28105,15268,2018
Hyogo-ku,28105,16063,2019
Hyogo-ku,28105,14704,2020
Hyogo-ku,28105,15240,2021
Hyogo-ku,28105,16040,2022
Hyogo-ku,28105,14994,2023
Hyogo-ku,28105,16260,2024
Hyuga-shi,45206,4553,2008
Hyuga-shi,45206,4773,2009
Hyuga-shi,45206,4142,2010
Hyuga-shi,45206,4325,2011
Hyuga-shi,45206,3973,2012
Hyuga-shi,45206,3910,2013
Hyuga-shi,45206,4116,2014
Hyuga-shi,45206,3918,2015
Hyuga-shi,45206,3733,2016
Hyuga-shi,45206,3608,2017
Hyuga-shi,45206,3843,2018
Hyuga-shi,45206,3803,2019
Hyuga-shi,45206,3415,2020
Hyuga-shi,45206,3487,2021
Hyuga-shi,45206,3598,2022
Hyuga-shi,45206,3523,2023
Hyuga-shi,45206,3269,2024
Ibara-shi,33207,1948,2008
Ibara-shi,33207,2002,2009
Ibara-shi,33207,1803,2010
Ibara-shi,33207,1716,2011
Ibara-shi,33207,1719,2012
Ibara-shi,33207,1605,2013
Ibara-shi,33207,1655,2014
Ibara-shi,33207,1566,2015
Ibara-shi,33207,1682,2016
Ibara-shi,33207,1590,2017
Ibara-shi,33207,2069,2018
Ibara-shi,33207,1911,2019
Ibara-shi,33207,1452,2020
Ibara-shi,33207,1806,2021
Ibara-shi,33207,1630,2022
Ibara-shi,33207,1606,2023
Ibara-shi,33207,1454,2024
Ibaraki-ken,8000,217459,2008
Ibaraki-ken,8000,218243,2009
Ibaraki-ken,8000,206999,2010
Ibaraki-ken,8000,197224,2011
Ibaraki-ken,8000,195438,2012
Ibaraki-ken,8000,193786,2013
Ibaraki-ken,8000,189468,2014
Ibaraki-ken,8000,195153,2015
Ibaraki-ken,8000,189866,2016
Ibaraki-ken,8000,190111,2017
Ibaraki-ken,8000,227638,2018
Ibaraki-ken,8000,229396,2019
Ibaraki-ken,8000,198543,2020
Ibaraki-ken,8000,202875,2021
